listing_id,name,host_id,host_name,Boroughs,neighbourhood,price,number_of_reviews,last_review,reviews_per_month,availability_365,Boroughs_ID
8963790,New York City 2bd-apt in great location!,46846064,Frahydel,Manhattan,Roosevelt Island,180,2,1/2/2017,0.09,0,3.0
15533687,罗斯福岛独立大卧室,99916081,Yuan,Manhattan,Roosevelt Island,50,1,11/28/2016,0.1,60,3.0
12792257,Single Room with private bathroom,69027127,Arturo,Manhattan,Roosevelt Island,60,2,5/22/2016,0.12,0,3.0
1367775,Furnished room with private bathroom,7419960,Marilyn,Manhattan,Roosevelt Island,54,3,7/1/2017,0.26,212,3.0
7093920,Roosevelt Island Charm,37181980,Svetlana,Manhattan,Roosevelt Island,87,97,9/25/2017,3.68,259,3.0
20166059,Cozy & Clean bdrm apt. Roosevelt Island New York.,8079564,Ranqingxia,Manhattan,Roosevelt Island,65,2,8/22/2017,1.0,285,3.0
9523761,NYC Great View&Private Bathroom,39072477,Yujie,Manhattan,Roosevelt Island,80,2,12/21/2015,0.09,0,3.0
2598767,WONDERFUL PRIVATE BEDROOM IN DUPLEX,2058754,Manzi,Manhattan,Roosevelt Island,85,29,6/26/2017,0.69,351,3.0
17365005,Awesome Manhattan Midtown Apartment,16328732,Wenli,Manhattan,Roosevelt Island,58,9,8/27/2017,1.29,0,3.0
12148086,Spacious 1 bedroom elevator apt,55679669,Maggie,Manhattan,Roosevelt Island,108,1,6/27/2016,0.06,0,3.0
19064354,Cozy master room (female only),127784473,Zeyu,Manhattan,Roosevelt Island,55,1,7/8/2017,0.34,0,3.0
10193392,great private room,16869971,Han,Manhattan,Roosevelt Island,70,7,8/23/2016,0.46,0,3.0
4161354,Private Room in a Riverside Duplex Apartment,17939172,Ana,Manhattan,Roosevelt Island,79,86,8/29/2017,4.5,282,3.0
7158916,Private Full Studio in NYC,13714247,Rae,Manhattan,Roosevelt Island,100,10,9/5/2016,0.49,0,3.0
10670422,Bright & Quiet Studio w/ City View!,10931036,Henry,Manhattan,Roosevelt Island,108,26,4/15/2017,1.26,0,3.0
20933839,Private Room in the Sky,103556297,Amy,Manhattan,Roosevelt Island,60,3,9/23/2017,3.0,323,3.0
8569951,"Cozy, Master Bedroom w/ City View!",1509704,Lionel,Manhattan,Roosevelt Island,99,44,4/15/2017,1.79,2,3.0
16783144,Wonderful island life in NYC area,20600569,Tiffany,Manhattan,Roosevelt Island,75,38,9/18/2017,5.35,152,3.0
19890588,Prime location for your vacation this summer!,119350587,Yunknow,Manhattan,Roosevelt Island,100,8,9/14/2017,3.29,36,3.0
14107026,Spacious 2BR 2BA with balcony and amazing view,14143457,Jeff,Manhattan,Roosevelt Island,250,2,10/30/2016,0.17,0,3.0
10732197,Life in NYC on an Island!! (FEMALES ONLY),22774265,Pika,Manhattan,Roosevelt Island,58,8,8/5/2017,0.43,21,3.0
18737641,罗斯福岛 有两位超可爱NYU室友宝宝和傲娇猫咪一只 喜欢音乐会百老汇和吃菠萝!!!,130346379,Wanling,Manhattan,Roosevelt Island,37,1,7/23/2017,0.41,0,3.0
18212986,A Quaint Bedroom facing a Courtyard,44775572,August,Manhattan,Roosevelt Island,77,18,9/22/2017,3.12,157,3.0
58467,"17 Flr. Manhattan Views, Nr. Subway",279797,Dave,Manhattan,Roosevelt Island,120,11,9/9/2017,0.31,336,3.0
19386162,Private Bedroom on Roosevelt Island,106948134,Erik,Manhattan,Roosevelt Island,72,4,8/17/2017,1.19,0,3.0
9685104,Beautiful room at nice NYC location,46846064,Frahydel,Manhattan,Roosevelt Island,70,24,9/17/2017,1.71,48,3.0
20426173,MANHATTAN bedroom - close to UN,41781939,Lazar,Manhattan,Roosevelt Island,97,6,9/27/2017,6.0,355,3.0
9940253,COZY&BIG ROOM FOR YOU:),51087754,Chen,Manhattan,Roosevelt Island,79,3,5/29/2016,0.14,0,3.0
9755785,"540 Main Street, Apt 428",47512544,Yingyuan,Manhattan,Roosevelt Island,45,1,1/5/2016,0.05,0,3.0
10985093,HUGE PRIVATE ROOM IN GARDEN APT,56995315,Nina,Manhattan,Roosevelt Island,95,7,8/9/2017,0.4,357,3.0
19737629,"Affordable, Safe Private Room (women only pls)",85664032,Blessing,Manhattan,Roosevelt Island,60,2,9/29/2017,1.09,138,3.0
18979087,Simple and clean bedroom with good view and light,70074907,Emily,Manhattan,Roosevelt Island,51,2,6/16/2017,0.48,0,3.0
18076816,Beautiful Island life in NYC,20600569,Tiffany,Manhattan,Roosevelt Island,100,24,9/21/2017,4.19,41,3.0
13309188,"Modern 1br apt, Manhattan skyline views!",21367825,Anna,Manhattan,Roosevelt Island,195,1,8/27/2016,0.07,0,3.0
18222309,Bedroom with Manhattan view,10710097,Renata,Manhattan,Roosevelt Island,120,7,9/9/2017,1.89,243,3.0
19161384,"A Master's Room near NYC Midtown, only for Woman!",72188875,Ruobing,Manhattan,Roosevelt Island,60,1,6/12/2017,0.27,0,3.0
11798095,Wonderful LARGE One Bedroom,62824029,丁丁Elsa,Manhattan,Roosevelt Island,55,1,3/21/2016,0.05,0,3.0
16274717,Cozy bedroom on Roosevelt Island,33069397,Jesse,Manhattan,Roosevelt Island,40,1,1/7/2017,0.11,0,3.0
413815,GREAT PRIVATE BEDROOM ,2058754,Manzi,Manhattan,Roosevelt Island,85,90,9/10/2017,1.35,357,3.0
19532805,"Private, bright, waterfront room with view of NYC!",123736951,Anne A,Manhattan,Roosevelt Island,99,16,9/29/2017,5.52,49,3.0
20754111,Manhattan Skyline Roosevelt Island Studio Alcove,36831229,Isaias,Manhattan,Roosevelt Island,150,3,9/28/2017,3.0,30,3.0
5639483,Private Room in a Riverside Duplex Apt.,17939172,Ana,Manhattan,Roosevelt Island,79,26,9/10/2017,2.33,290,3.0
2007773,"Affordable Island Oasis (women only, please)",795110,Deborah,Manhattan,Roosevelt Island,49,47,9/27/2017,3.14,159,3.0
11738270,2 Floor NYC Town House Free Parking,52398267,Nyc,Staten Island,Shore Acres,169,24,9/23/2017,1.73,347,5.0
15073292,Private Studio; Near All NYC,95345240,Elaine,Staten Island,Shore Acres,100,12,9/20/2017,1.09,104,5.0
1665498,"3rd FL, Cozy Suite w Priv Bath & Study Area",8821936,Lynn,Staten Island,Shore Acres,45,15,6/27/2016,0.32,364,5.0
19998731,"Cozy basement apartment in Staten Island,  Ny",141907932,Lisa,Staten Island,Shore Acres,50,6,9/23/2017,2.54,34,5.0
10784550,Private space in my home,20204652,Denise,Staten Island,Shore Acres,90,71,10/2/2017,4.01,279,5.0
5888002,SO CLOSE TO MANHATTAN,11277173,Jimmy,Staten Island,Shore Acres,70,2,11/6/2016,0.09,0,5.0
225976,Sunny cozy multilevelled apartment!,1177947,Marina,Staten Island,Shore Acres,72,58,8/22/2017,0.79,234,5.0
8343222,"New Apartment, Close to Ferry",43977828,Mona And Wally,Staten Island,Silver Lake,99,59,9/10/2017,2.4,345,5.0
21056487,"** SoHo: Clean, Safe, Private, Quiet Bedroom",104450469,Janet,Manhattan,SoHo,99,1,9/28/2017,1.0,342,3.0
1630572,Private Room in Designer's NYC Apt,2935265,Andrew,Manhattan,SoHo,194,109,9/30/2017,2.23,161,3.0
4071007,Cozy 1 BR in Exposed Brick SoHo Apt,10135,Jason,Manhattan,SoHo,120,47,9/17/2017,1.26,334,3.0
959788,Private Exposed Brick Room in SoHo,1678322,Chris,Manhattan,SoHo,135,94,9/23/2017,2.23,265,3.0
4568531,Soho Bedroom w. Private Bathroom!,7673856,Hila,Manhattan,SoHo,150,27,12/26/2016,0.79,0,3.0
14837884,Small Bedroom in Heart of SoHo,91280958,Sandra,Manhattan,SoHo,49,1,9/15/2016,0.08,0,3.0
12316895,Amazing room located in Soho,4394956,Talyah,Manhattan,SoHo,100,15,6/16/2017,0.97,329,3.0
5268432,Amazing 3 BR Penthouse Prime SOHO!,10031834,Frederick,Manhattan,SoHo,589,116,9/20/2017,3.72,280,3.0
10413927,Luxury 1BR SoHo Loft! A+ LOCATION!,41742943,Cheyenne,Manhattan,SoHo,129,61,9/2/2017,3.07,0,3.0
18107141,Massive 2500SqFt Artist Loft 3 BR/2 Bath in SoHo,123595051,Pal,Manhattan,SoHo,780,10,9/13/2017,2.56,170,3.0
8613171,Chic 3BR loft in the heart of Soho,26847057,Trevor,Manhattan,SoHo,448,91,9/4/2017,4.47,325,3.0
19911716,Amazing Soho Loft,8258751,Merve,Manhattan,SoHo,250,3,8/16/2017,1.18,0,3.0
1291004,Adorable 1 bedroom apt in Soho,7019579,Lindsey,Manhattan,SoHo,285,21,12/4/2016,0.41,264,3.0
13614923,Gorgeous Zen Home at Crossroads of Nolita and Soho,305207,Lauren,Manhattan,SoHo,259,3,8/1/2016,0.19,0,3.0
9681391,Sunny and Stylish Nolita Apartment,20080272,Kenny,Manhattan,SoHo,250,1,1/3/2016,0.05,0,3.0
20433673,Tiny Apt,102863031,Jakelina,Manhattan,SoHo,80,4,10/2/2017,2.45,39,3.0
13970722,SPACIOUS 1BEDROOM TRIBECA/SOHO NYC,73805363,Megan Ann,Manhattan,SoHo,150,14,9/19/2017,1.11,87,3.0
17156656,Pretty White Room in SOHO's best Location!,48984291,M.J.,Manhattan,SoHo,135,1,2/13/2017,0.13,121,3.0
9550485,Private Bedroom in Heart of Soho,34691404,Noah,Manhattan,SoHo,90,2,3/5/2016,0.09,0,3.0
19438695,Loft in big apartment,136285709,Jenna,Manhattan,SoHo,103,1,7/7/2017,0.34,0,3.0
231414,TURQUOISE: One-Bedroom Apt. in Soho,1184442,Roberto,Manhattan,SoHo,190,1,7/9/2013,0.02,215,3.0
19129054,Cozy Room in Soho Apt,21300984,Alli,Manhattan,SoHo,120,1,8/4/2017,0.49,76,3.0
9435568,3BR SoHo Loft AMAZING Location!!,48722591,Jason,Manhattan,SoHo,199,71,9/4/2017,3.41,117,3.0
16436970,NEWLY Renovated 2 BED - PRIME SOHO Location!!!,98016653,Remi,Manhattan,SoHo,239,38,9/17/2017,4.0,342,3.0
20761314,"Sunny and cozy apartment, SoHo",50822673,Ferdy,Manhattan,SoHo,210,2,9/22/2017,2.0,10,3.0
13441992,Newly Renovated 1BR Apt on the BEST Street in SoHo,8617984,Ian,Manhattan,SoHo,250,8,9/24/2017,3.48,25,3.0
14001131,AMAZING 4BR SoHo Loft! Sleep 10! Best Location!!!,25317759,Anya,Manhattan,SoHo,249,46,8/25/2017,3.2,139,3.0
911867,GORGEOUS APT IN HEART OF SOHO!  1BD,4892987,Kimberly,Manhattan,SoHo,169,51,9/30/2017,0.93,152,3.0
2619342,Mammoth 3Bed-3Bath LOFT/Mulberry St,13413536,Les,Manhattan,SoHo,649,97,9/19/2017,2.3,296,3.0
60164,"Beautiful, elegant 3 bed SOHO loft",289653,Harrison,Manhattan,SoHo,500,59,9/10/2017,0.8,35,3.0
247667,Bright and Spotless Soho Apartment,1298058,Maria,Manhattan,SoHo,150,3,6/7/2017,0.43,337,3.0
7920394,SoHo- Spacious 1 Bed/Bath- Private Apartment,6272532,Dan,Manhattan,SoHo,130,7,5/16/2017,0.33,0,3.0
58294,Sunny apt. in the center of SOHO,278807,Kim,Manhattan,SoHo,249,12,12/5/2014,0.15,0,3.0
3467800,Rooftop House/loft & GARDEN & VIEWS,17471683,Lea,Manhattan,SoHo,350,8,5/12/2015,0.25,265,3.0
15585484,Awesome apartment in the heart of Soho,100421535,Fernanda,Manhattan,SoHo,350,2,12/31/2016,0.18,0,3.0
4840072,SOHO ART LOFT - PERFECT LOCATION,539347,Marko,Manhattan,SoHo,130,6,12/26/2016,0.18,0,3.0
9753240,Sun-drenched SoHo Duplex Loft,1342653,Andrew,Manhattan,SoHo,1000,6,9/1/2017,0.28,340,3.0
16274555,Quintessential Soho full-floor Loft,8187816,Mikolaj,Manhattan,SoHo,590,13,9/18/2017,1.36,164,3.0
5424994,Ideal SoHo 1BR,9488731,Steven,Manhattan,SoHo,150,3,5/22/2017,0.1,31,3.0
633950,1-Bd Apt in PRIME Soho - NYC- July,2354167,Paul,Manhattan,SoHo,195,13,4/22/2014,0.21,0,3.0
4048043,1 BR in Exposed Brick SoHo apt,10135,Jason,Manhattan,SoHo,135,78,9/16/2017,2.1,340,3.0
17301466,Delightful Room in SOHO,102433425,Yasmine,Manhattan,SoHo,70,5,9/20/2017,0.83,39,3.0
17226426,Lovely Room in TOP LOCATION: SOHO,102433425,Yasmine,Manhattan,SoHo,70,4,9/20/2017,0.54,60,3.0
7004408,Adorable private suite - Manhattan soho apartment,21641864,Yann,Manhattan,SoHo,190,20,9/15/2017,0.75,335,3.0
20763303,Gorgeous 2BR - Prime Location in Heart of SOHO,1824354,Michael,Manhattan,SoHo,305,2,9/20/2017,2.0,345,3.0
4301454,SOHO 1-Bedroom,5332608,Shannon,Manhattan,SoHo,225,5,5/7/2017,0.25,259,3.0
9647558,Private room in quiet soho apt,6969008,Cee,Manhattan,SoHo,150,3,4/2/2017,0.19,60,3.0
8761013,"STUNNING 1661SFT, SOHO/TRIBECA LOFT",18062807,Marcelo,Manhattan,SoHo,399,1,11/27/2015,0.04,340,3.0
19717109,Great 2BD in TriBeCa,8586684,Julian,Manhattan,SoHo,700,1,7/8/2017,0.34,87,3.0
4704370,Spacious home in soho/ Tribeca,23789965,Andy,Manhattan,SoHo,220,1,12/16/2014,0.03,0,3.0
19653893,Bright Cozy Studio in the Heart of Soho!,811262,Kyle,Manhattan,SoHo,195,1,7/27/2017,0.43,0,3.0
9820053,SoHo Studio,22440410,David,Manhattan,SoHo,195,1,1/6/2016,0.05,0,3.0
4322054,Room in 2 bedroom apartment in SoHo,22440410,David,Manhattan,SoHo,250,3,2/13/2015,0.09,365,3.0
1364746,Top Floor Large Studio SoHo Prime,7407538,Paul & Cathy,Manhattan,SoHo,185,2,5/22/2016,0.04,352,3.0
4965152,Stylish and cozy SOHO loft bedroom,14854832,Alix,Manhattan,SoHo,130,8,12/16/2016,0.25,0,3.0
11776428,SoHo Prince Street Loft,106627,Philip,Manhattan,SoHo,149,4,1/27/2017,0.29,64,3.0
12642052,Fantastic SoHo/King Street Townhouse,24488824,Olatz,Manhattan,SoHo,400,1,10/29/2016,0.09,365,3.0
13620590,Chic Modern Soho Entire Home,10917302,Sophia,Manhattan,SoHo,219,3,9/2/2017,0.19,314,3.0
4194494,Heart of Soho,10367443,J,Manhattan,SoHo,900,6,11/27/2016,0.16,83,3.0
7602400,Stylish 1 BR in the heart of SoHo,2619307,Rob & Kameryn,Manhattan,SoHo,180,6,9/5/2016,0.28,0,3.0
11535506,Bright bedroom in Soho / roof access,7539044,Vinciane,Manhattan,SoHo,190,26,9/16/2017,1.65,275,3.0
12124356,Bright Soho Loft with Huge Windows,17891168,C. Edward,Manhattan,SoHo,595,18,8/20/2017,1.12,341,3.0
8842889,SoHo Sunny & Large Apartment,1195181,Carlos,Manhattan,SoHo,219,19,9/16/2017,0.92,6,3.0
8268849,Private Floor in SOHO Townhouse,43599290,Scott,Manhattan,SoHo,199,63,9/13/2017,3.44,291,3.0
15478143,"Sunny, Renovated 2 BR in SoHo",86255982,Morgana,Manhattan,SoHo,165,3,7/26/2017,0.26,71,3.0
14823526,"Located in heart of SOHO, super convenient!",9390190,Amy,Manhattan,SoHo,120,1,5/27/2017,0.23,87,3.0
2371794,Master bedroom in historic house,2588427,Rip,Manhattan,SoHo,150,15,9/22/2017,0.37,357,3.0
3421589,Adorable Soho Apartment,17243187,Lana,Manhattan,SoHo,210,4,9/29/2015,0.11,87,3.0
15218342,Cozy bright studio flat - Soho/Village,49645950,Karen,Manhattan,SoHo,199,40,9/25/2017,3.4,28,3.0
8535434,Large Soho Studio Loft,19100918,David,Manhattan,SoHo,149,49,9/4/2017,1.99,315,3.0
20662168,Luxury 3 Bedroom Soho Apartment,56599199,Laurent,Manhattan,SoHo,120,1,9/30/2017,1.0,1,3.0
4341477,Sunny Soho Studio Apartment!,282570,Madeline,Manhattan,SoHo,140,10,6/3/2017,0.39,272,3.0
14827265,private room in SOHO,9390190,Amy,Manhattan,SoHo,120,3,9/17/2017,0.25,87,3.0
14827512,comfy bed in SOHO,9390190,Amy,Manhattan,SoHo,100,14,9/15/2017,1.09,77,3.0
19940670,Amazing Sunny Artistic cozy PRIME SOHO apartment,141308579,Elevory,Manhattan,SoHo,199,10,9/21/2017,4.69,123,3.0
14027756,Large Soho Loft - Prime Location,57162807,Will,Manhattan,SoHo,350,1,9/23/2016,0.08,0,3.0
8145198,Sunny SoHo Sanctuary/Broadway Loft,14655657,Raquel,Manhattan,SoHo,150,20,9/25/2017,0.81,79,3.0
8153235,Large room in central SOHO,28888685,Shakeh,Manhattan,SoHo,72,5,9/30/2016,0.21,0,3.0
8943358,Loved by NYLocals Private Room SoHo,2695451,Elle,Manhattan,SoHo,99,103,9/14/2017,4.45,5,3.0
651375,"Rare, elegant, sunny and large loft with sauna",3272526,Lisa,Manhattan,SoHo,595,46,6/26/2017,0.84,208,3.0
5406581,Amazingly Located 1 Bbrm in SOHO,5678260,Louise,Manhattan,SoHo,149,66,9/20/2017,2.13,298,3.0
9601880,West Soho 1 BR Duplex with Private Outdoor Terrace,49691199,Frank & Emily,Manhattan,SoHo,400,2,7/26/2017,0.34,86,3.0
8292129,Soho Art Loft with private roofdeck,10235327,Lee,Manhattan,SoHo,499,93,9/17/2017,3.73,292,3.0
7383722,Stunning 1BR - SoHo Prime Location!,14281112,Andrew,Manhattan,SoHo,125,2,10/9/2015,0.07,0,3.0
16166003,Charming soho apt in prime location,26958900,Michael,Manhattan,SoHo,225,7,5/18/2017,0.69,63,3.0
18002685,Clean modern private room in Soho,867516,Louis,Manhattan,SoHo,304,2,6/8/2017,0.45,365,3.0
9745297,Big Bedroom in Huge Loft Apartment,18830662,Jack,Manhattan,SoHo,75,1,12/17/2015,0.05,0,3.0
4766582,"Clean, big  room in SoHo",24591710,Ela,Manhattan,SoHo,100,19,11/13/2016,1.13,0,3.0
2276603,Large & Spacious Studio in the Heart of SoHo,11624776,Jillian,Manhattan,SoHo,190,16,9/19/2017,0.72,108,3.0
18271282,Gimme Shelter,126311719,Kricket,Manhattan,SoHo,850,5,7/28/2017,0.94,365,3.0
10014975,BEAUTIFUL LARGE Private SoHo Room,11306615,Matt,Manhattan,SoHo,130,10,9/22/2017,0.57,0,3.0
7143587,Quiet 1-BR in SoHo; Private Rooftop,37410263,David,Manhattan,SoHo,159,8,9/4/2016,0.31,0,3.0
10544439,Room in Soho Apartment,54375099,Rob,Manhattan,SoHo,75,1,3/13/2016,0.05,0,3.0
591135,Awesome Place! Amazing Location!,1523018,T,Manhattan,SoHo,119,67,9/14/2017,1.24,360,3.0
9505686,"Soho Design Filled One BR Gem, Steps from NYU",48675681,Stacy,Manhattan,SoHo,249,13,9/17/2017,0.61,330,3.0
19983061,Large Luxurious Elevator One-bedroom in SoHo,130201799,Karma,Manhattan,SoHo,395,2,9/21/2017,0.92,38,3.0
18853387,Designer SoHo 2BDR Apt Close To All The Action!!!,10201150,Sally,Manhattan,SoHo,328,25,9/15/2017,5.64,159,3.0
1382158,Private room in modern apt in heart of soho,7458733,Alexandra,Manhattan,SoHo,300,31,10/1/2017,1.81,325,3.0
5576528,West Village/SoHo Room,7977178,Abby,Manhattan,SoHo,70,6,1/7/2016,0.2,215,3.0
1825386,"Central Prime TRUE SoHo, NY Studio",9552657,Elizabeth,Manhattan,SoHo,220,33,11/15/2016,0.76,275,3.0
7808003,"Lovely 1 Bedroom in SoHo, NYC",41101175,Fifi,Manhattan,SoHo,200,1,12/6/2015,0.04,0,3.0
16000462,Best Street in Soho,7494979,Meghan,Manhattan,SoHo,200,17,9/18/2017,1.65,42,3.0
9513278,Sunny and chic SoHo apartment,49293535,Aleksandra,Manhattan,SoHo,185,2,5/26/2016,0.09,0,3.0
405408,Soho Studio Loft!  READ OUR REVIEWS!,2020431,M. C.,Manhattan,SoHo,250,104,9/30/2017,1.57,327,3.0
5059553,SOHO/NOLITA - (1 BR) & Roof Access!,26125369,Johnathan,Manhattan,SoHo,79,16,9/4/2017,0.53,326,3.0
9843826,Cozy 1 bedroom apt in SoHo,11586243,Samantha,Manhattan,SoHo,131,2,3/16/2016,0.09,0,3.0
604913,A Perfect Little Taste of Soho ,2800191,Kk,Manhattan,SoHo,88,197,9/18/2017,3.2,115,3.0
8207558,Master Room in Designer's APT,2935265,Andrew,Manhattan,SoHo,220,1,10/2/2015,0.04,0,3.0
15678856,"Soho luxury large one-bedroom, Perfectly located.",6145729,Stephanie,Manhattan,SoHo,325,22,9/28/2017,1.97,61,3.0
16530877,Stylish and Bright 1 Bedroom Soho Apartment,108731712,Mira,Manhattan,SoHo,220,14,9/18/2017,2.22,0,3.0
17151230,Right in the middle of it all!,36579189,Daniel,Manhattan,SoHo,109,33,9/26/2017,4.83,183,3.0
14827418,private room in central SOHO,9390190,Amy,Manhattan,SoHo,120,5,5/29/2017,0.4,85,3.0
8471007,SoHo Speakeasy: Modern 1 bedroom,44610302,Bridget,Manhattan,SoHo,170,13,10/26/2016,0.54,0,3.0
1262523,Charming SoHo Studio,6875110,Jennifer,Manhattan,SoHo,225,10,5/26/2017,0.24,361,3.0
20139125,"Delightful, Private 2BD/1BA Two-story Soho Getaway",134132687,Wade,Manhattan,SoHo,398,8,9/24/2017,4.36,321,3.0
3712681,West Village 1 Bedroom Apartment,18947544,Tj,Manhattan,SoHo,225,11,9/9/2015,0.31,20,3.0
2096641,SoHo/Nolita loft apartment,10694842,Nicholas,Manhattan,SoHo,275,148,9/20/2017,3.24,271,3.0
17905889,Cozy Room in Historic Greenwich Village,6542295,Jon,Manhattan,SoHo,100,27,9/21/2017,4.38,44,3.0
17848125,Tony Casa,82771359,Ahmed,Manhattan,SoHo,95,2,6/8/2017,0.33,0,3.0
15256933,HUGE 2BR Loft Stunner in Soho,822034,Rly,Manhattan,SoHo,495,1,5/21/2017,0.22,273,3.0
19750192,Alcove Studio in heart of Soho,18591703,Adam,Manhattan,SoHo,159,2,9/2/2017,1.0,0,3.0
4677056,"1,200 sq/ft loft +private backyard ",10476487,Avi,Manhattan,SoHo,385,1,2/16/2015,0.03,365,3.0
5883069,Modern Soho 1 Bdr Apartment,30550704,Rachel,Manhattan,SoHo,220,69,9/16/2017,2.32,327,3.0
2057480,Spacious 2BR in the heart of Soho,6145679,Omar,Manhattan,SoHo,272,4,4/22/2016,0.15,0,3.0
6121052,Chic calm in the heart of Soho,13525339,Robert,Manhattan,SoHo,200,27,9/11/2017,0.91,88,3.0
13865256,Modern Soho Studio,23673810,Walid,Manhattan,SoHo,225,9,9/15/2017,0.77,357,3.0
92242,Best Kept Secret Garden 1BR Apt / East Village/LES,496426,Mi,Manhattan,SoHo,195,71,2/2/2017,0.9,323,3.0
15296647,Private spacious room located in Soho,4394956,Talyah,Manhattan,SoHo,100,8,9/10/2017,0.65,79,3.0
6132230,"Quiet 1 Bed, Heart of SoHo",6976808,Tim,Manhattan,SoHo,150,36,9/8/2017,1.23,0,3.0
20173820,Bright & Quiet Soho Studio,6749989,Christy,Manhattan,SoHo,200,3,9/16/2017,3.0,18,3.0
6717076,Cozy and chic in the heart of SoHo,497267,Patrick,Manhattan,SoHo,800,1,7/12/2015,0.04,362,3.0
3849226,Gorgeous Room in Heart of Soho,5369757,Lily,Manhattan,SoHo,139,25,9/16/2017,0.68,354,3.0
2145209,SoHo Apartment with Washer/Dryer,390844,Leigh,Manhattan,SoHo,129,15,9/13/2017,0.36,19,3.0
13876155,Beautiful 2 BR in Prime Soho,81157163,Lia,Manhattan,SoHo,400,10,9/1/2017,0.78,335,3.0
9092024,Enjoy a Private Room in SoHo,47406119,Jacqueline,Manhattan,SoHo,145,1,10/27/2015,0.04,0,3.0
5422535,The Quintessential Soho Loft,17857033,Stephanie,Manhattan,SoHo,500,79,1/15/2017,2.51,246,3.0
14204315,Charming studio in the middle of Soho,8362266,Kristoffer,Manhattan,SoHo,198,29,9/27/2017,2.3,311,3.0
12497140,SoHo Cozy Spacious Room in the best area !!!,29423050,Nicolas,Manhattan,SoHo,105,16,9/10/2017,0.92,48,3.0
12807929,Beautiful exposed brick RM in Soho,7425016,Di,Manhattan,SoHo,119,4,7/22/2016,0.24,3,3.0
289703,Beautiful SoHo Luxury Apartment,815741,Geoff,Manhattan,SoHo,249,8,11/26/2016,0.16,0,3.0
2141635,"Room in Soho, Manhattan",10929586,Chad,Manhattan,SoHo,106,1,4/23/2014,0.02,0,3.0
15149560,"Private, cozy room in the Center of Manhattan",13442714,Nuan,Manhattan,SoHo,87,6,11/27/2016,0.5,31,3.0
14838808,Private Bed/Bath in SOHO Townhouse +Office/Deck!!!,43599290,Scott,Manhattan,SoHo,169,11,6/25/2017,0.88,357,3.0
9594892,Beautiful Luxury Soho 2 bedroom,10651357,Jeanne,Manhattan,SoHo,450,2,1/5/2016,0.09,0,3.0
14885272,Spacious & Posh 1 Bedroom in Prime SOHO,71742369,Ryan,Manhattan,SoHo,249,6,7/24/2017,0.48,341,3.0
697260,West Village Fantasy,3571431,Julianne,Manhattan,SoHo,245,11,12/6/2014,0.18,0,3.0
13017016,Greenwich village 1 bedroom - spacious!,69841552,Jacob,Manhattan,SoHo,150,25,8/29/2017,1.5,0,3.0
11920660,Brightly Skylit 3 Bedroom Soho Loft,62316222,Ci,Manhattan,SoHo,595,25,8/10/2017,1.38,348,3.0
13673023,Dream NYC 2-bedroom apartment in Soho,17326737,Ana,Manhattan,SoHo,200,1,7/30/2016,0.07,0,3.0
1492286,West Village/SoHo Prvt Rm,7977178,Abby,Manhattan,SoHo,83,38,9/9/2017,0.88,337,3.0
4660022,Best Block Luxury Loft in SoHo,745486,Redmond,Manhattan,SoHo,1200,47,9/2/2017,1.37,349,3.0
8035109,labor day weekend 9/4-9/7,22025407,Ali,Manhattan,SoHo,225,1,8/27/2015,0.04,0,3.0
6462192,Charming 1-bed in the heart of Soho,33747506,Shiza,Manhattan,SoHo,200,12,7/18/2016,0.6,148,3.0
9607855,Beautiful apt in Soho,46222477,Karoliina,Manhattan,SoHo,145,57,9/12/2017,2.59,2,3.0
8165707,Quiet Two Bedroom in SoHo Manhattan,6969008,Cee,Manhattan,SoHo,350,7,9/24/2017,0.41,72,3.0
17979764,Jen Apt,84497333,Jennifer,Manhattan,SoHo,10,1,4/15/2017,0.16,0,3.0
8034444,Charming South Village w/ Terrace,26327317,Jake,Manhattan,SoHo,290,20,9/29/2017,0.8,323,3.0
169283,Large Soho Studio for Aug/Labor Day,806644,McCorkle Terence,Manhattan,SoHo,70,1,9/2/2014,0.03,0,3.0
11933676,Soho PH 2 Bedroom Private Terrace,63702305,Caroline,Manhattan,SoHo,500,41,9/9/2017,2.2,326,3.0
12489476,RARE: Spacious bedroom in SOHO,12655794,Patrick,Manhattan,SoHo,95,20,9/28/2017,1.2,350,3.0
13047915,Soho Duplex with Private Roof,50234559,Emma,Manhattan,SoHo,1800,12,9/10/2017,0.75,76,3.0
1708262,SOHO — Little Italy — CLEAN — SAFE — RELAXED — FUN,9012859,Dakota,Manhattan,SoHo,118,131,9/10/2017,3.71,268,3.0
13682689,Cozy & sunny bedroom in SOHO,5568525,Alexander,Manhattan,SoHo,110,8,12/11/2016,0.52,0,3.0
4753571,Your own West Village/ Soho home,24529969,Ellie,Manhattan,SoHo,200,10,3/31/2017,0.38,0,3.0
13630666,Comfortable room Soho NY apartment,79019432,Clinton,Manhattan,SoHo,95,9,9/11/2017,0.64,229,3.0
2817022,"Bright, charming 2BR in historic Little Italy",14410123,Nolan,Manhattan,SoHo,299,136,9/11/2017,3.44,122,3.0
17496511,Oversized Jr. 1 BR in the Heart <3 of Nolita :),118547015,Jill,Manhattan,SoHo,125,7,9/4/2017,1.05,7,3.0
15659309,True 1-bed in heart of SoHo,17611973,Brandon,Manhattan,SoHo,350,2,8/28/2017,0.22,32,3.0
