AirBnB_Listings_Table_NYC
Borough_ID,Borough,Price,Min_Number_Nights_Booked,Total_Reviews,Reviews_Per_Month,Number_of_Listings,Annual_Availability_(Days)
3,Manhattan,165,1,72,4.47,4,159
3,Manhattan,77,2,7,0.76,1,81
3,Manhattan,99,3,62,4.4,1,0
3,Manhattan,355,2,17,0.89,1,189
3,Manhattan,229,2,2,0.15,1,86
3,Manhattan,69,4,0,,1,0
3,Manhattan,1850,1,0,,7,363
3,Manhattan,110,1,7,0.33,1,334
3,Manhattan,98,2,115,2.71,1,327
3,Manhattan,115,7,8,0.12,1,128
3,Manhattan,249,5,49,2.12,2,292
3,Manhattan,36,14,0,,1,0
3,Manhattan,135,3,13,0.35,1,275
3,Manhattan,90,2,52,0.83,1,212
3,Manhattan,110,3,32,0.53,1,189
3,Manhattan,85,5,41,1.59,1,122
3,Manhattan,249,5,10,0.35,2,147
3,Manhattan,225,4,1,0.11,1,363
3,Manhattan,75,2,9,0.15,1,365
3,Manhattan,125,1,0,,1,365
3,Manhattan,70,1,16,0.88,2,0
3,Manhattan,450,5,24,0.9,1,143
3,Manhattan,450,3,20,1.24,3,272
3,Manhattan,76,2,10,2,1,29
3,Manhattan,130,2,1,0.04,1,0
3,Manhattan,100,14,2,0.09,1,0
3,Manhattan,59,1,0,,1,0
3,Manhattan,65,1,247,4.11,1,347
3,Manhattan,58,5,4,0.3,1,307
3,Manhattan,83,2,8,1.39,2,0
3,Manhattan,90,1,3,2.05,1,58
3,Manhattan,70,1,0,,1,301
3,Manhattan,65,2,3,0.14,1,0
3,Manhattan,165,7,5,1.32,3,310
3,Manhattan,59,4,108,1.52,2,335
3,Manhattan,149,2,2,0.35,1,345
3,Manhattan,100,2,98,3.94,1,267
3,Manhattan,60,2,4,0.08,4,0
3,Manhattan,157,1,11,0.69,1,0
3,Manhattan,100,1,5,3.95,2,80
3,Manhattan,110,2,57,2.37,1,294
3,Manhattan,195,4,51,2.12,1,146
3,Manhattan,175,1,3,0.78,1,346
3,Manhattan,90,3,0,,1,92
3,Manhattan,115,2,7,0.13,1,324
3,Manhattan,125,3,1,0.08,1,0
3,Manhattan,99,3,5,0.14,1,0
3,Manhattan,59,1,25,0.93,2,268
3,Manhattan,89,1,3,0.33,3,0
3,Manhattan,77,3,49,2.59,1,106
3,Manhattan,55,1,105,3.51,2,332
3,Manhattan,150,4,0,,3,58
3,Manhattan,160,1,2,0.09,1,0
3,Manhattan,65,2,1,0.38,1,0
3,Manhattan,85,1,8,3.53,1,88
3,Manhattan,125,1,7,0.46,1,0
3,Manhattan,165,2,0,,1,217
3,Manhattan,125,1,1,0.03,1,0
3,Manhattan,175,1,6,0.4,1,25
3,Manhattan,80,2,54,2.07,2,237
3,Manhattan,120,1,7,0.11,1,274
3,Manhattan,75,1,59,2.1,2,11
3,Manhattan,52,1,2,2,1,113
3,Manhattan,109,14,3,0.09,4,0
3,Manhattan,75,9,0,,1,16
3,Manhattan,60,2,8,0.37,1,0
3,Manhattan,95,1,83,6.59,6,163
3,Manhattan,99,3,2,2,1,66
3,Manhattan,125,2,1,0.08,1,83
3,Manhattan,80,7,1,1,1,0
3,Manhattan,60,2,295,3.8,2,324
3,Manhattan,181,3,0,,1,34
3,Manhattan,95,4,0,,1,0
3,Manhattan,79,30,178,2.75,1,274
3,Manhattan,70,2,18,0.45,1,287
3,Manhattan,85,30,0,,1,354
3,Manhattan,110,5,39,1.03,1,315
3,Manhattan,78,1,22,8.35,1,12
3,Manhattan,750,3,0,,1,87
3,Manhattan,185,2,128,3.48,1,305
3,Manhattan,97,1,0,,1,9
3,Manhattan,120,2,20,1.28,1,0
3,Manhattan,99,2,16,0.2,2,354
3,Manhattan,50,1,8,2.64,1,40
3,Manhattan,65,1,6,0.2,1,304
3,Manhattan,49,1,14,0.79,2,343
3,Manhattan,80,4,4,0.44,4,0
3,Manhattan,70,1,2,0.69,1,0
3,Manhattan,111,2,74,1.78,1,150
3,Manhattan,85,1,44,3.26,5,160
3,Manhattan,80,1,13,4.24,1,226
3,Manhattan,100,1,38,3.5,1,23
3,Manhattan,120,1,0,,3,0
3,Manhattan,60,1,36,2.07,1,49
3,Manhattan,95,5,5,0.08,1,0
3,Manhattan,49,1,474,8.32,3,351
3,Manhattan,80,2,6,3.27,1,33
3,Manhattan,300,3,0,,1,0
3,Manhattan,183,2,3,3,1,12
3,Manhattan,65,1,1,0.11,1,85
3,Manhattan,60,7,18,0.44,1,0
3,Manhattan,75,2,2,0.09,1,0
3,Manhattan,360,4,1,0.06,4,364
3,Manhattan,59,1,54,0.75,2,274
3,Manhattan,65,3,43,1.26,1,0
3,Manhattan,100,3,2,0.19,1,0
3,Manhattan,84,1,0,,1,0
3,Manhattan,101,2,0,,1,364
3,Manhattan,69,2,5,5,1,4
3,Manhattan,70,7,31,1.15,3,329
3,Manhattan,50,2,0,,2,120
3,Manhattan,180,1,0,,1,0
3,Manhattan,50,1,47,5.51,3,294
3,Manhattan,38,3,0,,1,0
3,Manhattan,81,4,21,1.32,4,362
3,Manhattan,39,7,3,0.79,1,0
3,Manhattan,200,1,1,1,1,104
3,Manhattan,89,1,12,0.23,1,306
3,Manhattan,174,3,127,2.75,3,105
3,Manhattan,133,3,12,1.16,1,23
3,Manhattan,90,1,0,,1,0
3,Manhattan,75,1,4,2.26,1,162
3,Manhattan,97,1,12,0.42,3,341
3,Manhattan,312,5,58,0.8,1,173
3,Manhattan,50,2,21,0.63,3,364
3,Manhattan,130,2,5,0.29,1,0
3,Manhattan,75,3,8,0.43,1,46
3,Manhattan,100,1,41,1.7,1,344
3,Manhattan,90,2,87,2.31,1,64
3,Manhattan,55,1,1,0.04,1,0
3,Manhattan,89,1,13,0.81,2,8
3,Manhattan,85,1,90,2.57,5,154
3,Manhattan,144,3,77,2.1,1,309
3,Manhattan,32,6,8,0.56,1,275
3,Manhattan,145,2,31,1.26,1,328
3,Manhattan,115,1,0,,1,1
3,Manhattan,180,1,0,,1,229
3,Manhattan,120,1,0,,1,286
3,Manhattan,300,5,0,,2,0
3,Manhattan,175,1,57,3.68,4,348
3,Manhattan,175,1,144,3.8,1,142
3,Manhattan,90,3,1,0.04,3,364
3,Manhattan,105,1,114,3.71,2,146
3,Manhattan,80,10,6,0.18,2,243
3,Manhattan,250,4,0,,1,93
3,Manhattan,90,1,27,1.91,1,77
3,Manhattan,80,1,0,,1,0
3,Manhattan,190,1,9,3.7,1,3
3,Manhattan,125,30,4,0.1,1,188
3,Manhattan,99,1,3,0.12,1,266
3,Manhattan,89,30,14,0.6,3,66
3,Manhattan,165,3,97,2.35,2,300
3,Manhattan,80,1,0,,1,0
3,Manhattan,119,7,0,,1,0
3,Manhattan,60,1,12,0.42,1,335
3,Manhattan,80,1,38,4.09,1,256
3,Manhattan,110,3,64,1.65,1,43
3,Manhattan,85,1,0,,1,0
3,Manhattan,165,5,9,0.14,2,13
3,Manhattan,41,4,2,0.22,1,6
3,Manhattan,195,2,2,0.06,1,364
3,Manhattan,85,3,62,2.32,3,239
3,Manhattan,55,3,8,0.54,1,0
3,Manhattan,500,5,0,,1,0
3,Manhattan,60,1,16,1.22,1,356
3,Manhattan,25,1,0,,1,0
3,Manhattan,150,3,5,0.36,1,0
3,Manhattan,140,3,91,3.02,1,54
3,Manhattan,69,7,4,0.12,2,315
3,Manhattan,40,3,11,0.27,8,330
3,Manhattan,60,2,1,0.33,1,0
3,Manhattan,295,2,49,0.67,4,268
3,Manhattan,65,1,3,0.74,1,359
3,Manhattan,69,2,12,0.56,1,93
3,Manhattan,97,1,3,2.57,1,361
3,Manhattan,110,3,1,0.04,1,0
3,Manhattan,69,2,2,0.08,1,0
3,Manhattan,59,1,0,,1,0
3,Manhattan,115,1,1,0.07,1,0
3,Manhattan,110,2,4,0.29,1,0
3,Manhattan,500,4,11,1.88,1,138
3,Manhattan,117,3,41,3.81,1,80
3,Manhattan,115,1,8,0.27,1,273
3,Manhattan,95,2,5,5,1,70
3,Manhattan,88,4,16,1,1,0
3,Manhattan,85,2,11,0.29,2,0
3,Manhattan,125,2,16,3.14,2,56
3,Manhattan,55,1,8,1.02,1,362
3,Manhattan,77,1,1,0.04,1,0
3,Manhattan,150,3,4,1.19,1,0
3,Manhattan,50,1,1,0.06,1,0
3,Manhattan,60,1,1,0.13,1,0
3,Manhattan,59,1,29,1.58,2,343
3,Manhattan,60,3,7,1.54,1,148
3,Manhattan,60,5,13,3.68,2,13
3,Manhattan,84,1,5,0.53,1,0
3,Manhattan,57,2,0,,2,0
3,Manhattan,198,7,14,0.19,2,229
3,Manhattan,80,1,53,1.15,1,326
3,Manhattan,120,90,24,1.26,1,306
3,Manhattan,77,5,7,0.57,2,0
3,Manhattan,130,3,5,1.28,1,156
3,Manhattan,350,7,0,,1,70
3,Manhattan,30,2,1,0.32,2,0
3,Manhattan,75,4,3,0.12,1,359
3,Manhattan,76,1,34,4.93,5,107
3,Manhattan,115,2,0,,1,362
3,Manhattan,59,7,0,,1,84
3,Manhattan,180,1,1,1,1,342
3,Manhattan,80,5,0,,1,0
3,Manhattan,80,2,5,0.18,1,0
3,Manhattan,75,3,18,0.49,1,274
3,Manhattan,95,1,40,4,6,140
3,Manhattan,120,4,8,3.64,2,316
3,Manhattan,59,3,26,3.39,1,27
3,Manhattan,89,3,28,4.35,1,288
3,Manhattan,279,3,29,0.41,2,15
3,Manhattan,61,3,4,1.09,2,0
3,Manhattan,49,2,1,0.68,1,0
3,Manhattan,50,4,1,0.04,1,0
3,Manhattan,40,7,1,0.07,1,0
3,Manhattan,60,5,0,,1,9
3,Manhattan,160,2,3,3,1,3
3,Manhattan,92,3,1,0.07,1,0
3,Manhattan,115,3,3,0.2,1,0
3,Manhattan,68,2,95,1.52,1,7
3,Manhattan,55,1,2,0.58,1,0
3,Manhattan,110,3,1,0.04,1,0
3,Manhattan,160,7,0,,1,306
3,Manhattan,50,2,5,0.54,1,0
3,Manhattan,160,2,48,0.87,1,62
3,Manhattan,110,5,14,2.05,1,130
3,Manhattan,89,15,2,0.05,1,13
3,Manhattan,70,3,1,0.11,2,0
3,Manhattan,100,2,67,3.34,1,283
3,Manhattan,80,1,11,0.41,1,57
3,Manhattan,89,1,41,1.6,4,338
3,Manhattan,169,1,75,1.44,1,323
3,Manhattan,88,5,13,1.94,1,14
3,Manhattan,285,30,38,1.31,2,297
3,Manhattan,45,6,22,1.28,1,0
3,Manhattan,150,3,0,,1,0
3,Manhattan,99,1,3,1.55,2,73
3,Manhattan,78,3,13,0.81,1,0
3,Manhattan,89,7,0,,1,0
3,Manhattan,175,1,0,,1,364
3,Manhattan,42,2,3,0.29,7,335
3,Manhattan,140,5,5,0.34,1,10
3,Manhattan,25,2,81,2.46,4,294
3,Manhattan,145,4,0,,1,155
3,Manhattan,68,3,56,3.72,1,145
3,Manhattan,30,5,10,1.52,1,36
3,Manhattan,120,1,22,0.72,2,84
3,Manhattan,150,1,7,0.13,1,362
3,Manhattan,77,1,21,9.69,1,175
3,Manhattan,95,1,2,1.3,1,83
3,Manhattan,145,1,10,1.91,4,148
3,Manhattan,45,1,169,3.62,2,323
3,Manhattan,115,4,20,0.78,1,138
3,Manhattan,129,1,48,2.8,1,313
3,Manhattan,69,2,3,0.28,4,319
3,Manhattan,125,3,0,,2,88
3,Manhattan,135,4,84,2.27,1,21
3,Manhattan,45,3,0,,1,0
3,Manhattan,76,2,8,0.54,4,321
3,Manhattan,58,1,30,3.42,5,105
3,Manhattan,100,1,55,4.29,6,153
3,Manhattan,150,1,1,0.07,1,87
3,Manhattan,70,5,41,1.82,6,359
3,Manhattan,80,2,3,1.36,6,361
3,Manhattan,115,4,0,,1,0
3,Manhattan,70,4,24,3.5,1,3
3,Manhattan,30,3,3,0.18,2,0
3,Manhattan,60,3,0,,1,0
3,Manhattan,150,1,2,0.16,2,156
3,Manhattan,53,5,8,0.6,1,0
3,Manhattan,55,60,5,0.14,8,273
3,Manhattan,80,2,15,0.49,1,302
3,Manhattan,129,5,44,1.28,2,230
3,Manhattan,36,3,2,0.13,1,0
3,Manhattan,100,3,0,,4,88
3,Manhattan,172,3,5,0.2,1,30
3,Manhattan,38,3,8,0.67,1,312
3,Manhattan,67,2,15,0.23,2,226
3,Manhattan,90,3,2,0.32,1,355
3,Manhattan,100,1,9,1.79,4,152
3,Manhattan,135,4,23,1.08,1,0
3,Manhattan,115,1,47,1.67,1,0
3,Manhattan,53,30,11,0.35,8,273
3,Manhattan,80,1,0,,1,0
3,Manhattan,100,6,2,0.22,2,39
3,Manhattan,40,2,74,1.7,2,11
3,Manhattan,45,7,9,0.74,3,358
3,Manhattan,85,2,6,5.45,1,24
3,Manhattan,60,2,7,0.65,1,71
3,Manhattan,95,2,1,0.04,1,0
3,Manhattan,135,3,3,0.09,1,0
3,Manhattan,80,2,0,,3,0
3,Manhattan,199,3,5,0.5,2,77
3,Manhattan,150,3,28,1.49,1,308
3,Manhattan,150,5,0,,2,0
3,Manhattan,55,1,7,0.61,2,0
3,Manhattan,43,1,9,1.2,1,24
3,Manhattan,45,14,1,0.05,1,0
3,Manhattan,100,24,1,0.04,1,0
3,Manhattan,190,1,10,4.55,1,95
3,Manhattan,46,2,0,,6,360
3,Manhattan,125,1,4,1.79,2,60
3,Manhattan,200,1,0,,1,120
3,Manhattan,75,3,0,,2,28
3,Manhattan,179,1,24,6.92,1,120
3,Manhattan,180,5,54,0.98,1,308
3,Manhattan,60,1,7,7,5,169
3,Manhattan,94,3,8,0.33,1,78
3,Manhattan,45,1,1,0.05,1,0
3,Manhattan,200,2,39,2.64,3,305
3,Manhattan,41,1,82,3.54,1,83
3,Manhattan,140,2,15,0.62,1,335
3,Manhattan,85,3,5,0.1,2,237
3,Manhattan,65,2,1,0.35,1,180
3,Manhattan,115,1,1,0.05,1,0
3,Manhattan,100,1,25,0.39,1,77
3,Manhattan,170,3,1,0.05,1,0
3,Manhattan,170,1,1,0.03,1,0
3,Manhattan,65,1,5,5,1,38
3,Manhattan,195,30,22,2.17,1,89
3,Manhattan,35,3,0,,1,0
3,Manhattan,40,3,4,0.28,1,0
3,Manhattan,300,6,7,0.15,1,17
3,Manhattan,105,2,3,0.24,1,0
3,Manhattan,650,2,1,0.14,1,0
3,Manhattan,65,1,3,3,1,64
3,Manhattan,125,5,0,,1,0
3,Manhattan,68,2,9,0.89,1,0
3,Manhattan,70,2,4,0.21,1,0
3,Manhattan,88,1,52,1.27,1,215
3,Manhattan,80,4,2,0.76,2,0
3,Manhattan,100,1,0,,2,0
3,Manhattan,100,6,0,,1,0
3,Manhattan,80,1,1,1,2,171
3,Manhattan,45,20,0,,1,0
3,Manhattan,84,2,3,0.89,1,0
3,Manhattan,200,5,1,0.11,2,58
3,Manhattan,75,2,33,4.4,1,83
3,Manhattan,79,1,9,0.92,1,17
3,Manhattan,130,3,1,0.11,1,47
3,Manhattan,95,1,10,0.37,1,0
3,Manhattan,35,5,8,0.43,1,3
3,Manhattan,55,1,144,2.85,1,275
3,Manhattan,50,1,3,1.88,1,3
3,Manhattan,95,5,158,3.17,1,300
3,Manhattan,120,2,3,1.14,1,123
3,Manhattan,40,2,7,1.53,1,323
3,Manhattan,200,14,1,0.07,1,365
3,Manhattan,175,2,64,3.71,1,323
3,Manhattan,600,1,34,1.25,2,80
3,Manhattan,56,1,7,3.04,1,0
3,Manhattan,65,2,2,0.09,1,0
3,Manhattan,135,1,118,3.02,2,293
3,Manhattan,200,1,0,,1,87
3,Manhattan,50,1,2,0.08,1,0
3,Manhattan,250,3,71,1.89,2,328
3,Manhattan,60,2,13,2.23,3,144
3,Manhattan,500,7,5,0.34,2,289
3,Manhattan,65,21,1,0.06,1,59
3,Manhattan,73,4,36,2.07,2,141
3,Manhattan,130,1,40,3.36,6,140
3,Manhattan,95,2,17,1.28,1,169
3,Manhattan,100,2,36,2.75,1,121
3,Manhattan,65,1,20,3.82,2,333
3,Manhattan,199,2,13,1.96,3,15
3,Manhattan,1000,3,19,0.61,2,300
3,Manhattan,45,5,1,0.07,1,0
3,Manhattan,575,6,17,0.73,2,336
3,Manhattan,110,5,8,0.42,1,13
3,Manhattan,100,5,0,,1,0
3,Manhattan,49,2,0,,1,0
3,Manhattan,149,3,27,2.11,4,309
3,Manhattan,300,3,23,1.19,1,283
3,Manhattan,115,3,57,1.84,2,325
3,Manhattan,50,3,1,0.06,1,0
3,Manhattan,70,2,0,,3,64
3,Manhattan,85,2,54,1.32,3,357
3,Manhattan,75,2,89,6.1,3,79
3,Manhattan,200,2,45,3.15,1,210
3,Manhattan,95,2,22,0.45,3,65
3,Manhattan,75,1,149,1.79,1,245
3,Manhattan,50,2,51,2.05,1,35
3,Manhattan,125,2,15,3.52,1,25
3,Manhattan,75,5,31,0.74,2,0
3,Manhattan,115,4,16,0.32,1,21
3,Manhattan,150,3,32,0.69,1,151
3,Manhattan,80,1,68,4.5,1,312
3,Manhattan,150,5,0,,1,0
3,Manhattan,90,3,3,1.3,1,0
3,Manhattan,65,5,3,0.2,2,91
3,Manhattan,175,3,95,4.01,1,198
3,Manhattan,275,3,28,0.93,1,296
3,Manhattan,45,7,0,,1,0
3,Manhattan,125,1,139,4.14,1,292
3,Manhattan,200,2,0,,1,0
3,Manhattan,83,2,30,1.84,3,124
3,Manhattan,120,1,14,0.36,1,358
3,Manhattan,86,1,136,2.53,1,2
3,Manhattan,65,1,3,0.3,2,282
3,Manhattan,115,1,1,0.03,1,0
3,Manhattan,80,1,0,,1,0
3,Manhattan,36,1,1,0.05,1,0
3,Manhattan,65,2,9,2.7,1,352
3,Manhattan,80,1,1,0.05,2,0
3,Manhattan,55,1,3,3,5,351
3,Manhattan,68,1,57,1.37,1,30
3,Manhattan,90,2,74,2.31,1,119
3,Manhattan,75,2,8,6.67,1,295
3,Manhattan,55,1,0,,1,0
3,Manhattan,110,3,4,0.79,1,0
3,Manhattan,49,4,0,,4,12
3,Manhattan,75,1,1,0.05,1,0
3,Manhattan,136,1,30,1.97,1,0
3,Manhattan,200,2,6,0.22,1,0
3,Manhattan,345,2,10,1.46,1,89
3,Manhattan,55,2,13,1.69,1,0
3,Manhattan,75,1,2,0.91,3,140
3,Manhattan,125,3,57,1.98,1,338
3,Manhattan,225,4,1,1,1,299
3,Manhattan,90,3,107,1.71,1,352
3,Manhattan,55,25,0,,7,89
3,Manhattan,45,4,1,0.05,1,0
3,Manhattan,85,2,0,,1,7
3,Manhattan,45,2,10,2.73,2,0
3,Manhattan,95,4,10,1.02,1,58
3,Manhattan,85,3,9,0.37,1,0
3,Manhattan,51,2,9,0.65,1,0
3,Manhattan,100,1,7,3.75,1,75
3,Manhattan,59,1,8,3.69,2,165
3,Manhattan,75,3,40,0.72,2,149
3,Manhattan,175,3,15,0.98,1,31
3,Manhattan,75,2,24,0.54,4,98
3,Manhattan,120,3,14,1.05,1,321
3,Manhattan,100,1,22,1.38,1,0
3,Manhattan,80,1,11,2.09,3,336
3,Manhattan,131,2,25,0.97,1,268
3,Manhattan,159,3,10,1.07,1,0
3,Manhattan,88,2,0,,1,0
3,Manhattan,199,5,1,0.03,1,89
3,Manhattan,57,5,4,0.27,1,0
3,Manhattan,45,1,7,0.64,1,70
3,Manhattan,75,4,33,1.31,3,274
3,Manhattan,100,2,0,,1,364
3,Manhattan,40,1,50,6.28,4,250
3,Manhattan,199,3,69,2.16,1,265
3,Manhattan,100,1,55,7.14,2,76
3,Manhattan,105,2,24,1.01,1,293
3,Manhattan,114,2,49,1.36,1,101
3,Manhattan,124,2,2,0.22,2,305
3,Manhattan,69,10,14,0.91,3,27
3,Manhattan,130,2,34,3.36,2,129
3,Manhattan,135,3,114,2.3,4,301
3,Manhattan,75,3,11,0.2,1,252
3,Manhattan,75,1,0,,1,0
3,Manhattan,120,7,1,0.07,1,0
3,Manhattan,54,2,0,,1,42
3,Manhattan,125,1,6,5.14,1,33
3,Manhattan,150,2,94,2.27,2,312
3,Manhattan,5700,2,0,,7,364
3,Manhattan,59,1,37,17.9,2,29
3,Manhattan,200,2,26,1.88,2,327
3,Manhattan,50,6,4,0.42,1,0
3,Manhattan,135,2,10,0.37,1,254
3,Manhattan,90,7,8,0.29,1,341
3,Manhattan,90,7,1,0.14,2,0
3,Manhattan,60,2,5,4.55,6,88
3,Manhattan,99,10,1,0.11,1,15
3,Manhattan,240,3,7,0.77,1,332
3,Manhattan,120,7,1,0.06,1,173
3,Manhattan,125,5,1,0.22,1,0
3,Manhattan,65,2,0,,1,73
3,Manhattan,130,1,49,2.95,1,50
3,Manhattan,55,1,50,1.21,3,302
3,Manhattan,125,5,34,0.71,1,327
3,Manhattan,80,1,0,,1,0
3,Manhattan,100,1,0,,1,0
3,Manhattan,220,3,0,,1,154
3,Manhattan,200,2,4,2.07,1,0
3,Manhattan,198,7,1,0.22,1,121
3,Manhattan,90,2,0,,1,87
3,Manhattan,90,1,63,16.15,1,89
3,Manhattan,35,5,2,0.09,1,0
3,Manhattan,60,2,48,3.79,1,287
3,Manhattan,150,2,22,1.35,2,14
3,Manhattan,45,3,3,0.05,1,0
3,Manhattan,80,2,58,1.18,5,351
3,Manhattan,78,1,0,,1,180
3,Manhattan,45,7,2,0.14,1,0
3,Manhattan,40,10,0,,1,0
3,Manhattan,155,5,6,0.43,1,0
3,Manhattan,65,3,1,0.04,2,0
3,Manhattan,105,4,52,3.33,4,211
3,Manhattan,135,7,5,0.42,2,85
3,Manhattan,65,2,6,0.61,2,0
3,Manhattan,165,3,0,,1,361
3,Manhattan,250,1,0,,1,365
3,Manhattan,140,2,5,0.16,1,0
3,Manhattan,74,4,8,2.2,3,38
3,Manhattan,120,1,0,,3,274
3,Manhattan,90,1,0,,1,0
3,Manhattan,80,4,2,,4,0
3,Manhattan,160,5,27,1.14,2,124
3,Manhattan,175,1,51,4.25,3,314
3,Manhattan,154,3,70,2.61,1,328
3,Manhattan,240,3,179,1.96,1,241
3,Manhattan,126,2,5,0.89,1,21
3,Manhattan,130,3,85,0.96,1,332
3,Manhattan,160,3,0,,3,330
3,Manhattan,40,2,22,0.89,2,29
3,Manhattan,195,1,14,3.04,1,348
3,Manhattan,39,1,53,6.68,4,0
3,Manhattan,75,2,101,1.44,1,0
3,Manhattan,125,3,0,,3,329
3,Manhattan,43,30,7,0.23,8,274
3,Manhattan,175,4,0,,2,5
3,Manhattan,225,1,0,,6,365
3,Manhattan,65,5,1,0.16,1,2
3,Manhattan,39,7,1,0.15,1,266
3,Manhattan,150,6,0,,1,274
3,Manhattan,150,2,2,2,1,134
3,Manhattan,84,20,5,0.23,1,49
3,Manhattan,92,2,42,1.11,3,313
3,Manhattan,45,3,44,1.21,1,25
3,Manhattan,70,1,35,0.51,3,342
3,Manhattan,100,1,6,0.65,1,33
3,Manhattan,43,30,6,0.5,8,295
3,Manhattan,115,2,0,,8,346
3,Manhattan,69,1,22,0.87,1,352
3,Manhattan,149,1,19,1.18,2,365
3,Manhattan,74,1,7,1.27,3,40
3,Manhattan,80,1,12,0.69,1,312
3,Manhattan,40,2,31,9.89,1,0
3,Manhattan,75,2,40,4.17,1,14
3,Manhattan,115,25,5,0.14,1,244
3,Manhattan,110,2,11,1.53,1,312
3,Manhattan,89,1,0,,1,365
3,Manhattan,245,3,41,1.91,1,334
3,Manhattan,150,1,0,,1,84
3,Manhattan,60,1,0,,1,0
3,Manhattan,69,2,40,1.6,2,0
3,Manhattan,500,1,0,,1,365
3,Manhattan,39,7,19,0.52,3,363
3,Manhattan,200,2,2,0.16,1,364
3,Manhattan,250,14,8,0.59,1,26
3,Manhattan,70,3,2,0.17,1,0
3,Manhattan,65,5,2,0.09,1,215
3,Manhattan,52,2,1,0.12,1,0
3,Manhattan,100,1,88,3.2,1,141
3,Manhattan,170,3,18,0.4,1,318
3,Manhattan,70,1,40,7.23,4,306
3,Manhattan,189,4,45,3.41,1,264
3,Manhattan,38,5,0,,2,0
3,Manhattan,78,16,2,1.22,1,35
3,Manhattan,199,1,22,5.04,1,136
3,Manhattan,95,2,4,2.31,2,13
3,Manhattan,90,2,1,1,1,119
3,Manhattan,55,2,1,0.55,1,293
3,Manhattan,90,2,14,1.08,1,35
3,Manhattan,40,2,0,,1,16
3,Manhattan,45,3,1,0.06,2,0
3,Manhattan,65,3,15,2.47,1,43
3,Manhattan,200,2,0,,1,0
3,Manhattan,96,2,140,2.97,2,293
3,Manhattan,65,3,94,1.23,5,337
3,Manhattan,300,2,139,1.9,3,291
3,Manhattan,330,2,43,2.6,1,129
3,Manhattan,185,1,8,0.47,1,356
3,Manhattan,115,1,11,5.59,1,129
3,Manhattan,54,1,33,5.86,4,355
3,Manhattan,70,2,2,0.19,1,89
3,Manhattan,105,3,5,2.34,1,326
3,Manhattan,150,5,16,0.34,1,274
3,Manhattan,65,1,35,6.36,4,345
3,Manhattan,80,1,49,5.57,2,45
3,Manhattan,84,3,0,,1,0
3,Manhattan,125,1,1,0.11,1,359
3,Manhattan,110,2,52,2.69,1,83
3,Manhattan,90,1,0,,1,67
3,Manhattan,38,7,2,0.14,1,0
3,Manhattan,65,6,1,0.12,1,0
3,Manhattan,37,3,4,1.15,1,8
3,Manhattan,63,1,0,,2,0
3,Manhattan,60,10,9,0.81,2,0
3,Manhattan,91,4,7,0.21,1,360
3,Manhattan,200,1,0,,1,0
3,Manhattan,80,5,1,0.08,1,0
3,Manhattan,120,2,1,0.05,1,0
3,Manhattan,180,4,9,0.42,1,5
3,Manhattan,120,1,21,0.7,1,0
3,Manhattan,100,2,5,0.2,1,274
3,Manhattan,80,3,33,2.02,1,310
3,Manhattan,300,2,9,0.32,1,0
3,Manhattan,75,6,17,3.27,1,102
3,Manhattan,93,1,40,2.67,4,308
3,Manhattan,62,3,4,0.17,1,0
3,Manhattan,35,2,48,1.43,1,284
3,Manhattan,49,1,489,8.6,3,348
3,Manhattan,102,1,7,2.69,1,0
3,Manhattan,85,1,33,2.5,2,323
3,Manhattan,175,1,13,0.53,3,73
3,Manhattan,50,1,1,0.06,1,0
3,Manhattan,70,2,44,2.06,1,60
3,Manhattan,333,1,0,,1,89
3,Manhattan,60,1,1,0.05,2,89
3,Manhattan,104,2,0,,8,346
3,Manhattan,155,1,90,1.82,2,348
3,Manhattan,65,1,1,1,1,92
3,Manhattan,180,3,4,1.79,4,316
3,Manhattan,80,1,2,1.33,1,175
3,Manhattan,78,1,27,1.02,1,348
3,Manhattan,100,1,0,,1,0
3,Manhattan,42,7,5,0.5,4,275
3,Manhattan,75,2,6,0.58,1,5
3,Manhattan,65,1,0,,1,358
3,Manhattan,97,3,1,0.04,1,0
3,Manhattan,85,1,32,3.25,6,134
3,Manhattan,70,2,0,,1,0
3,Manhattan,115,2,134,2.29,1,259
3,Manhattan,85,2,14,5.53,2,168
3,Manhattan,150,3,13,1.42,1,19
3,Manhattan,90,3,0,,1,363
3,Manhattan,175,2,69,2.73,2,25
3,Manhattan,52,3,0,,1,0
3,Manhattan,75,2,4,0.43,1,244
3,Manhattan,110,2,28,1.67,1,16
3,Manhattan,89,3,28,2.51,1,62
3,Manhattan,70,2,27,1.58,1,322
3,Manhattan,90,2,26,0.66,1,36
3,Manhattan,80,1,31,0.83,1,365
3,Manhattan,126,3,0,,1,18
3,Manhattan,175,14,29,1.26,3,338
3,Manhattan,120,1,2,0.08,1,301
3,Manhattan,130,3,1,0.04,1,0
3,Manhattan,47,7,2,0.09,1,0
3,Manhattan,60,2,49,1.21,1,317
3,Manhattan,60,3,2,0.16,2,0
3,Manhattan,150,4,10,0.26,1,0
3,Manhattan,125,1,94,2.75,1,316
3,Manhattan,100,1,59,2.28,1,351
3,Manhattan,83,1,0,,1,0
3,Manhattan,125,1,0,,1,365
3,Manhattan,150,2,2,0.16,1,177
3,Manhattan,63,5,24,1.02,3,344
3,Manhattan,55,2,0,,1,0
