,City_name,Name,Review,Service_name,Type
1333,BROOKLYN,Silver Factory,4.0,restaurants, Steakhouses 
1334,BROOKLYN,Mariella,4.0,restaurants," Coffee & Tea, Desserts, Breakfast & Brunch "
1335,BROOKLYN,Juliana’s Pizza,4.0,restaurants," American (New), Cocktail Bars "
1336,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
1337,BROOKLYN,Milk & Honey Cafe,4.0,restaurants, Seafood 
1338,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
1339,BROOKLYN,Baron’s,4.0,restaurants," Cajun/Creole, Barbeque, Soul Food "
1340,BROOKLYN,Red Hook Lobster Pound,4.0,restaurants," French, Cocktail Bars, Seafood "
1341,BROOKLYN,Greedi Vegan,4.0,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
1342,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
1343,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
1344,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
1345,BROOKLYN,The Brooklyn Tree,4.0,restaurants, Shanghainese 
1346,BROOKLYN,Gentleman Farmer - Fort Greene,4.0,restaurants," Vietnamese, Coffee & Tea, Salad "
1347,BROOKLYN,Seed,4.0,restaurants," Southern, American (Traditional), Bars "
1348,BROOKLYN,Yaso Tangbao,4.0,restaurants," Barbeque, Bars, American (Traditional) "
1349,BROOKLYN,5ive Spice,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1350,BROOKLYN,Peaches HotHouse,4.0,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
1351,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
1352,BROOKLYN,Sweet Chick,5.0,restaurants," Italian, Breakfast & Brunch "
1353,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
1354,BROOKLYN,Lowerline,5.0,restaurants, Taiwanese 
1355,BROOKLYN,Flora,4.0,restaurants," American (Traditional), Gastropubs "
1356,BROOKLYN,Laojie Hotpot,4.5,restaurants," Bars, Breakfast & Brunch, Sicilian "
1357,BROOKLYN,Fan Fried Rice Bar,5.0,restaurants," Turkish, Mediterranean "
1358,BROOKLYN,Uglyduckling,5.0,restaurants," American (New), Beer Bar, Wine Bars "
1359,BROOKLYN,Concrete,4.0,restaurants," American (New), Breakfast & Brunch "
1360,BROOKLYN,Tava Turkish and Mediterranean,4.5,restaurants," Korean, Bars "
1361,BROOKLYN,Bernie’s,4.5,restaurants," Italian, Gluten-Free, Salad "
1362,BROOKLYN,Buttermilk Channel,4.5,restaurants, Pizza 
1363,BROOKLYN,Silver Factory,4.0,restaurants, Steakhouses 
1364,BROOKLYN,Mariella,4.0,restaurants," Coffee & Tea, Desserts, Breakfast & Brunch "
1365,BROOKLYN,Juliana’s Pizza,4.0,restaurants," American (New), Cocktail Bars "
1366,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
1367,BROOKLYN,Milk & Honey Cafe,4.0,restaurants, Seafood 
1368,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
1369,BROOKLYN,Baron’s,4.0,restaurants," Cajun/Creole, Barbeque, Soul Food "
1370,BROOKLYN,Red Hook Lobster Pound,4.0,restaurants," French, Cocktail Bars, Seafood "
1371,BROOKLYN,Greedi Vegan,4.0,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
1372,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
1373,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
1374,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
1375,BROOKLYN,The Brooklyn Tree,4.0,restaurants, Shanghainese 
1376,BROOKLYN,Gentleman Farmer - Fort Greene,4.0,restaurants," Vietnamese, Coffee & Tea, Salad "
1377,BROOKLYN,Seed,4.0,restaurants," Southern, American (Traditional), Bars "
1378,BROOKLYN,Yaso Tangbao,4.0,restaurants," Barbeque, Bars, American (Traditional) "
1379,BROOKLYN,5ive Spice,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1380,BROOKLYN,Peaches HotHouse,4.0,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
1381,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
1382,BROOKLYN,Sweet Chick,5.0,restaurants," Italian, Breakfast & Brunch "
1383,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
1384,BROOKLYN,Lowerline,5.0,restaurants, Taiwanese 
1385,BROOKLYN,Flora,4.0,restaurants," American (Traditional), Gastropubs "
1386,BROOKLYN,Laojie Hotpot,4.5,restaurants," Bars, Breakfast & Brunch, Sicilian "
1387,BROOKLYN,Fan Fried Rice Bar,5.0,restaurants," Turkish, Mediterranean "
1388,BROOKLYN,Uglyduckling,5.0,restaurants," American (New), Beer Bar, Wine Bars "
1389,BROOKLYN,Concrete,4.0,restaurants," American (New), Breakfast & Brunch "
1390,BROOKLYN,Tava Turkish and Mediterranean,4.5,restaurants," Korean, Bars "
1391,BROOKLYN,Bernie’s,4.5,restaurants," Italian, Gluten-Free, Salad "
1392,BROOKLYN,Buttermilk Channel,4.5,restaurants, Pizza 
1393,BROOKLYN,Silver Factory,4.0,restaurants, Steakhouses 
1394,BROOKLYN,Mariella,4.0,restaurants," Coffee & Tea, Desserts, Breakfast & Brunch "
1395,BROOKLYN,Juliana’s Pizza,4.0,restaurants," American (New), Cocktail Bars "
1396,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
1397,BROOKLYN,Milk & Honey Cafe,4.0,restaurants, Seafood 
1398,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
1399,BROOKLYN,Baron’s,4.0,restaurants," Cajun/Creole, Barbeque, Soul Food "
1400,BROOKLYN,Red Hook Lobster Pound,4.0,restaurants," French, Cocktail Bars, Seafood "
1401,BROOKLYN,Greedi Vegan,4.0,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
1402,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
1403,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
1404,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
1405,BROOKLYN,The Brooklyn Tree,4.0,restaurants, Shanghainese 
1406,BROOKLYN,Gentleman Farmer - Fort Greene,4.0,restaurants," Vietnamese, Coffee & Tea, Salad "
1407,BROOKLYN,Seed,4.0,restaurants," Southern, American (Traditional), Bars "
1408,BROOKLYN,Yaso Tangbao,4.0,restaurants," Barbeque, Bars, American (Traditional) "
1409,BROOKLYN,5ive Spice,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1410,BROOKLYN,Peaches HotHouse,4.0,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
1411,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
1412,BROOKLYN,Sweet Chick,5.0,restaurants," Italian, Breakfast & Brunch "
1413,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
1414,BROOKLYN,Lowerline,5.0,restaurants, Taiwanese 
1415,BROOKLYN,Flora,4.0,restaurants," American (Traditional), Gastropubs "
1416,BROOKLYN,Laojie Hotpot,4.5,restaurants," Bars, Breakfast & Brunch, Sicilian "
1417,BROOKLYN,Fan Fried Rice Bar,5.0,restaurants," Turkish, Mediterranean "
1418,BROOKLYN,Uglyduckling,5.0,restaurants," American (New), Beer Bar, Wine Bars "
1419,BROOKLYN,Concrete,4.0,restaurants," American (New), Breakfast & Brunch "
1420,BROOKLYN,Tava Turkish and Mediterranean,4.5,restaurants," Korean, Bars "
1421,BROOKLYN,Bernie’s,4.5,restaurants," Italian, Gluten-Free, Salad "
1422,BROOKLYN,Buttermilk Channel,4.5,restaurants, Pizza 
1423,BROOKLYN,Silver Factory,4.0,restaurants, Steakhouses 
1424,BROOKLYN,Mariella,4.0,restaurants," Coffee & Tea, Desserts, Breakfast & Brunch "
1425,BROOKLYN,Juliana’s Pizza,4.0,restaurants," American (New), Cocktail Bars "
1426,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
1427,BROOKLYN,Milk & Honey Cafe,4.0,restaurants, Seafood 
1428,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
1429,BROOKLYN,Baron’s,4.0,restaurants," Cajun/Creole, Barbeque, Soul Food "
1430,BROOKLYN,Red Hook Lobster Pound,4.0,restaurants," French, Cocktail Bars, Seafood "
1431,BROOKLYN,Greedi Vegan,4.0,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
1432,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
1433,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
1434,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
1435,BROOKLYN,The Brooklyn Tree,4.0,restaurants, Shanghainese 
1436,BROOKLYN,Gentleman Farmer - Fort Greene,4.0,restaurants," Vietnamese, Coffee & Tea, Salad "
1437,BROOKLYN,Seed,4.0,restaurants," Southern, American (Traditional), Bars "
1438,BROOKLYN,Yaso Tangbao,4.0,restaurants," Barbeque, Bars, American (Traditional) "
1439,BROOKLYN,5ive Spice,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1440,BROOKLYN,Peaches HotHouse,4.0,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
1441,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
1442,BROOKLYN,Sweet Chick,5.0,restaurants," Italian, Breakfast & Brunch "
1443,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
1444,BROOKLYN,Lowerline,5.0,restaurants, Taiwanese 
1445,BROOKLYN,Flora,4.0,restaurants," American (Traditional), Gastropubs "
1446,BROOKLYN,Laojie Hotpot,4.5,restaurants," Bars, Breakfast & Brunch, Sicilian "
1447,BROOKLYN,Fan Fried Rice Bar,5.0,restaurants," Turkish, Mediterranean "
1448,BROOKLYN,Uglyduckling,5.0,restaurants," American (New), Beer Bar, Wine Bars "
1449,BROOKLYN,Concrete,4.0,restaurants," American (New), Breakfast & Brunch "
1450,BROOKLYN,Tava Turkish and Mediterranean,4.5,restaurants," Korean, Bars "
1451,BROOKLYN,Bernie’s,4.5,restaurants," Italian, Gluten-Free, Salad "
1452,BROOKLYN,Buttermilk Channel,4.5,restaurants, Pizza 
1453,BROOKLYN,Silver Factory,4.0,restaurants, Steakhouses 
1454,BROOKLYN,Mariella,4.0,restaurants," Coffee & Tea, Desserts, Breakfast & Brunch "
1455,BROOKLYN,Juliana’s Pizza,4.0,restaurants," American (New), Cocktail Bars "
1456,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
1457,BROOKLYN,Milk & Honey Cafe,4.0,restaurants, Seafood 
1458,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
1459,BROOKLYN,Baron’s,4.0,restaurants," Cajun/Creole, Barbeque, Soul Food "
1460,BROOKLYN,Red Hook Lobster Pound,4.0,restaurants," French, Cocktail Bars, Seafood "
1461,BROOKLYN,Greedi Vegan,4.0,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
1462,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
1463,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
1464,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
1465,BROOKLYN,The Brooklyn Tree,4.0,restaurants, Shanghainese 
1466,BROOKLYN,Gentleman Farmer - Fort Greene,4.0,restaurants," Vietnamese, Coffee & Tea, Salad "
1467,BROOKLYN,Seed,4.0,restaurants," Southern, American (Traditional), Bars "
1468,BROOKLYN,Yaso Tangbao,4.0,restaurants," Barbeque, Bars, American (Traditional) "
1469,BROOKLYN,5ive Spice,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1470,BROOKLYN,Peaches HotHouse,4.0,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
1471,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
1472,BROOKLYN,Sweet Chick,5.0,restaurants," Italian, Breakfast & Brunch "
1473,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
1474,BROOKLYN,Lowerline,5.0,restaurants, Taiwanese 
1475,BROOKLYN,Flora,4.0,restaurants," American (Traditional), Gastropubs "
1476,BROOKLYN,Laojie Hotpot,4.5,restaurants," Bars, Breakfast & Brunch, Sicilian "
1477,BROOKLYN,Fan Fried Rice Bar,5.0,restaurants," Turkish, Mediterranean "
1478,BROOKLYN,Uglyduckling,5.0,restaurants," American (New), Beer Bar, Wine Bars "
1479,BROOKLYN,Concrete,4.0,restaurants," American (New), Breakfast & Brunch "
1480,BROOKLYN,Tava Turkish and Mediterranean,4.5,restaurants," Korean, Bars "
1481,BROOKLYN,Bernie’s,4.5,restaurants," Italian, Gluten-Free, Salad "
1482,BROOKLYN,Buttermilk Channel,4.5,restaurants, Pizza 
1483,BROOKLYN,Silver Factory,4.0,restaurants, Steakhouses 
1484,BROOKLYN,Mariella,4.0,restaurants," Coffee & Tea, Desserts, Breakfast & Brunch "
1485,BROOKLYN,Juliana’s Pizza,4.0,restaurants," American (New), Cocktail Bars "
1486,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
1487,BROOKLYN,Milk & Honey Cafe,4.0,restaurants, Seafood 
1488,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
1489,BROOKLYN,Baron’s,4.0,restaurants," Cajun/Creole, Barbeque, Soul Food "
1490,BROOKLYN,Red Hook Lobster Pound,4.0,restaurants," French, Cocktail Bars, Seafood "
1491,BROOKLYN,Greedi Vegan,4.0,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
1492,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
1493,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
1494,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
1495,BROOKLYN,The Brooklyn Tree,4.0,restaurants, Shanghainese 
1496,BROOKLYN,Gentleman Farmer - Fort Greene,4.0,restaurants," Vietnamese, Coffee & Tea, Salad "
1497,BROOKLYN,Seed,4.0,restaurants," Southern, American (Traditional), Bars "
1498,BROOKLYN,Yaso Tangbao,4.0,restaurants," Barbeque, Bars, American (Traditional) "
1499,BROOKLYN,5ive Spice,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1500,BROOKLYN,Peaches HotHouse,4.0,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
1501,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
1502,BROOKLYN,Sweet Chick,5.0,restaurants," Italian, Breakfast & Brunch "
1503,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
1504,BROOKLYN,Lowerline,5.0,restaurants, Taiwanese 
1505,BROOKLYN,Flora,4.0,restaurants," American (Traditional), Gastropubs "
1506,BROOKLYN,Laojie Hotpot,4.5,restaurants," Bars, Breakfast & Brunch, Sicilian "
1507,BROOKLYN,Fan Fried Rice Bar,5.0,restaurants," Turkish, Mediterranean "
1508,BROOKLYN,Uglyduckling,5.0,restaurants," American (New), Beer Bar, Wine Bars "
1509,BROOKLYN,Concrete,4.0,restaurants," American (New), Breakfast & Brunch "
1510,BROOKLYN,Tava Turkish and Mediterranean,4.5,restaurants," Korean, Bars "
1511,BROOKLYN,Bernie’s,4.5,restaurants," Italian, Gluten-Free, Salad "
1512,BROOKLYN,Buttermilk Channel,4.5,restaurants, Pizza 
1513,BROOKLYN,Silver Factory,4.0,restaurants, Steakhouses 
1514,BROOKLYN,Mariella,4.0,restaurants," Coffee & Tea, Desserts, Breakfast & Brunch "
1515,BROOKLYN,Juliana’s Pizza,4.0,restaurants," American (New), Cocktail Bars "
1516,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
1517,BROOKLYN,Milk & Honey Cafe,4.0,restaurants, Seafood 
1518,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
1519,BROOKLYN,Baron’s,4.0,restaurants," Cajun/Creole, Barbeque, Soul Food "
1520,BROOKLYN,Red Hook Lobster Pound,4.0,restaurants," French, Cocktail Bars, Seafood "
1521,BROOKLYN,Greedi Vegan,4.0,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
1522,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
1523,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
1524,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
1525,BROOKLYN,The Brooklyn Tree,4.0,restaurants, Shanghainese 
1526,BROOKLYN,Gentleman Farmer - Fort Greene,4.0,restaurants," Vietnamese, Coffee & Tea, Salad "
1527,BROOKLYN,Seed,4.0,restaurants," Southern, American (Traditional), Bars "
1528,BROOKLYN,Yaso Tangbao,4.0,restaurants," Barbeque, Bars, American (Traditional) "
1529,BROOKLYN,5ive Spice,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
1530,BROOKLYN,Peaches HotHouse,4.0,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
1531,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
1532,BROOKLYN,Sweet Chick,5.0,restaurants," Italian, Breakfast & Brunch "
1533,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
1534,BROOKLYN,Lowerline,5.0,restaurants, Taiwanese 
1535,BROOKLYN,Flora,4.0,Nightlife, Lounges 
1536,BROOKLYN,Laojie Hotpot,4.0,Nightlife," Lounges, Cocktail Bars "
1537,BROOKLYN,Fan Fried Rice Bar,4.5,Nightlife, Bars 
1538,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
1539,BROOKLYN,Rooftop 93,4.0,Nightlife," Pubs, Music Venues "
1540,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
1541,BROOKLYN,Minami Lounge,4.0,Nightlife, Dive Bars 
1542,BROOKLYN,Union Hall,5.0,Nightlife," Dance Clubs, Bars "
1543,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
1544,BROOKLYN,Boobie Trap,5.0,Nightlife, Dive Bars 
1545,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
1546,BROOKLYN,Friends and Lovers,5.0,Nightlife," Social Clubs, Lounges "
1547,BROOKLYN,Luv Story Bar,5.0,Nightlife, Lounges 
1548,BROOKLYN,Bembe,3.0,Nightlife," Dance Clubs, Gay Bars "
1549,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
1550,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
1551,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
1552,BROOKLYN,The CopperPot,4.0,Nightlife," Dance Clubs, Venues & Event Spaces "
1553,BROOKLYN,The Armory,5.0,Nightlife," Seafood, Bars "
1554,BROOKLYN,Sev Studio Lounge,5.0,Nightlife, Cocktail Bars 
1555,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
1556,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
1557,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
1558,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
1559,BROOKLYN,YokeyPokey Virtual Reality Club,5.0,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
1560,BROOKLYN,The Rub,3.0,Nightlife," Lounges, Dance Clubs "
1561,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
1562,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
1563,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
1564,BROOKLYN,C’mon Everybody,5.0,Nightlife," Performing Arts, Bars "
1565,BROOKLYN,Drink,4.0,Nightlife, Lounges 
1566,BROOKLYN,Bar 718,4.0,Nightlife," Lounges, Cocktail Bars "
1567,BROOKLYN,The Illuminati Ball,4.5,Nightlife, Bars 
1568,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
1569,BROOKLYN,Rooftop 93,4.0,Nightlife," Pubs, Music Venues "
1570,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
1571,BROOKLYN,Minami Lounge,4.0,Nightlife, Dive Bars 
1572,BROOKLYN,Union Hall,5.0,Nightlife," Dance Clubs, Bars "
1573,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
1574,BROOKLYN,Boobie Trap,5.0,Nightlife, Dive Bars 
1575,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
1576,BROOKLYN,Friends and Lovers,5.0,Nightlife," Social Clubs, Lounges "
1577,BROOKLYN,Luv Story Bar,5.0,Nightlife, Lounges 
1578,BROOKLYN,Bembe,3.0,Nightlife," Dance Clubs, Gay Bars "
1579,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
1580,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
1581,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
1582,BROOKLYN,The CopperPot,4.0,Nightlife," Dance Clubs, Venues & Event Spaces "
1583,BROOKLYN,The Armory,5.0,Nightlife," Seafood, Bars "
1584,BROOKLYN,Sev Studio Lounge,5.0,Nightlife, Cocktail Bars 
1585,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
1586,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
1587,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
1588,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
1589,BROOKLYN,YokeyPokey Virtual Reality Club,5.0,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
1590,BROOKLYN,The Rub,3.0,Nightlife," Lounges, Dance Clubs "
1591,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
1592,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
1593,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
1594,BROOKLYN,C’mon Everybody,5.0,Nightlife," Performing Arts, Bars "
1595,BROOKLYN,Drink,4.0,Nightlife, Lounges 
1596,BROOKLYN,Bar 718,4.0,Nightlife," Lounges, Cocktail Bars "
1597,BROOKLYN,The Illuminati Ball,4.5,Nightlife, Bars 
1598,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
1599,BROOKLYN,Rooftop 93,4.0,Nightlife," Pubs, Music Venues "
1600,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
1601,BROOKLYN,Minami Lounge,4.0,Nightlife, Dive Bars 
1602,BROOKLYN,Union Hall,5.0,Nightlife," Dance Clubs, Bars "
1603,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
1604,BROOKLYN,Boobie Trap,5.0,Nightlife, Dive Bars 
1605,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
1606,BROOKLYN,Friends and Lovers,5.0,Nightlife," Social Clubs, Lounges "
1607,BROOKLYN,Luv Story Bar,5.0,Nightlife, Lounges 
1608,BROOKLYN,Bembe,3.0,Nightlife," Dance Clubs, Gay Bars "
1609,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
1610,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
1611,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
1612,BROOKLYN,The CopperPot,4.0,Nightlife," Dance Clubs, Venues & Event Spaces "
1613,BROOKLYN,The Armory,5.0,Nightlife," Seafood, Bars "
1614,BROOKLYN,Sev Studio Lounge,5.0,Nightlife, Cocktail Bars 
1615,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
1616,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
1617,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
1618,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
1619,BROOKLYN,YokeyPokey Virtual Reality Club,5.0,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
1620,BROOKLYN,The Rub,3.0,Nightlife," Lounges, Dance Clubs "
1621,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
1622,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
1623,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
1624,BROOKLYN,C’mon Everybody,5.0,Nightlife," Performing Arts, Bars "
1625,BROOKLYN,Drink,4.0,Nightlife, Lounges 
1626,BROOKLYN,Bar 718,4.0,Nightlife," Lounges, Cocktail Bars "
1627,BROOKLYN,The Illuminati Ball,4.5,Nightlife, Bars 
1628,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
1629,BROOKLYN,Rooftop 93,4.0,Nightlife," Pubs, Music Venues "
1630,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
1631,BROOKLYN,Minami Lounge,4.0,Nightlife, Dive Bars 
1632,BROOKLYN,Union Hall,5.0,Nightlife," Dance Clubs, Bars "
1633,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
1634,BROOKLYN,Boobie Trap,5.0,Nightlife, Dive Bars 
1635,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
1636,BROOKLYN,Friends and Lovers,5.0,Nightlife," Social Clubs, Lounges "
1637,BROOKLYN,Luv Story Bar,5.0,Nightlife, Lounges 
1638,BROOKLYN,Bembe,3.0,Nightlife," Dance Clubs, Gay Bars "
1639,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
1640,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
1641,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
1642,BROOKLYN,The CopperPot,4.0,Nightlife," Dance Clubs, Venues & Event Spaces "
1643,BROOKLYN,The Armory,5.0,Nightlife," Seafood, Bars "
1644,BROOKLYN,Sev Studio Lounge,5.0,Nightlife, Cocktail Bars 
1645,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
1646,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
1647,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
1648,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
1649,BROOKLYN,YokeyPokey Virtual Reality Club,5.0,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
1650,BROOKLYN,The Rub,3.0,Nightlife," Lounges, Dance Clubs "
1651,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
1652,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
1653,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
1654,BROOKLYN,C’mon Everybody,5.0,Nightlife," Performing Arts, Bars "
